#Table1
ID,DEC_deg,RA_deg,Redshift,MedianStellarMass_dex_solarmasses,DeVancoulerGalRad_bandR_arcsec
1237663786878042529,44.728751,114.61564,0.1194451,11.5987407622597,4.981655
1237664290462499147,14.854135,178.39294,0.2294132,11.8989072175464,10.5371
1237664293682413668,38.784354,192.80771,0.2158527,11.4762599859387,1.721958
1237664337715134569,36.608675,173.88566,0.07685863,10.9547097571631,2.862186
1237664338787369049,37.004464,169.46539,0.1449168,11.4418933025008,2.380037
1237664339328761878,38.424118,182.48749,0.02086691,10.1551099046774,2.914793
1237664667907457236,39.445855,181.30532,0.03711479,10.4824384110398,2.988809
1237664668424929508,25.807786,130.41906,0.1398404,11.5514264249941,3.458165
1237664668960817406,25.012276,128.06807,0.08681849,11.2236485370086,2.918558
1237664818741837903,34.315804,158.41804,0.1214389,10.8426501697395,1.039484
1237664818743345278,35.136498,162.56423,0.1105207,10.6732482684456,1.248576
1237664836462313526,21.12965,125.1844,0.0156621,9.39573163827299,6.374916
1237664836998136309,20.275219,122.80394,0.06774989,11.0158592428197,2.592571
1237664837004951793,28.000494,137.54766,0.1903564,11.4838100259076,1.842361
1237664852040089662,26.911918,230.96461,0.1260518,11.2598450134392,2.302944
1237664853638316240,36.929748,199.68085,0.1633424,11.0496581960469,1.738306
1237665015772807318,31.356217,157.90875,0.1970926,11.2199939733837,1.595541
1237665102745501759,33.162526,208.24304,0.06183418,11.0537403207272,3.613046
1237665127473873037,33.919653,195.11977,0.1161124,11.412289811371,3.031352
1237665128000651388,33.432345,167.36772,0.2507941,11.5603325736593,1.663581
1237665128001699937,33.795039,170.24214,0.2364601,11.9239138552803,4.753195
1237665128028569857,21.865327,239.45935,0.1955891,11.5330706223904,2.230301
1237665129083961523,35.270567,193.86873,0.1612791,11.4722269956837,5.314294
1237665129085206752,34.909642,197.30266,0.299972,11.8810500583495,2.790154
1237665129608184056,33.087514,158.85017,0.1978742,11.7802998666739,4.32201
1237665129619062907,35.928285,188.8288,0.03374555,10.5156816797899,3.678489
1237665225692872824,31.365889,179.71022,0.1660668,11.1259617460892,1.725798
1237665227311022136,32.003924,200.12673,0.01827538,10.4716598135128,4.128262
1237665350246531185,25.231912,223.69652,0.04784576,10.9919925012364,4.423571
1237665351320993964,25.485636,225.67546,0.1609417,11.1271931585507,1.75263
1237665369040093315,29.782829,157.84571,0.219951,11.4651931432891,2.391092
1237665372794192094,21.998385,234.66746,0.04349303,10.8206861714862,6.551218
1237665428092420213,28.459798,201.76313,0.135563,11.3272872651287,1.903266
1237665441527169153,24.095745,223.41877,0.1831653,11.4130994226434,1.512542
1237665530649903443,15.215504,240.88689,0.0378655,10.1640324935433,1.525741
1237665531713487042,23.518102,217.92336,0.2304965,11.6493042603252,2.340059
1237665549428457502,23.338512,219.60728,0.0305817,10.4021734850685,3.023233
1237658491207483643,8.7409512,184.28249,0.2023307,11.3737647274975,3.326438
1237658492821766182,9.9227095,192.86927,0.03885947,11.2818138061848,6.557615
1237658629161025611,11.842069,192.9778,0.1807692,11.4874628894322,3.060813
1237658802034901091,54.487884,172.69638,0.2507727,11.5429423440946,1.996934
1237659163884912852,42.402197,241.16332,0.2148265,11.5675440424238,1.799367
1237659326567743950,37.078733,250.41826,0.2161465,11.5692951811361,2.318183
1237660635458764960,44.028197,157.49511,0.1470288,11.4990629435924,4.274368
1237660670354849947,11.058608,155.14789,0.1752017,11.5574684333988,4.187515
1237661066558898284,9.8864164,138.19965,0.0307917,10.5775009353529,2.855059
1237661069796573424,14.918659,176.72723,0.06468985,11.2815419013059,3.764598
1237661151376703655,49.932076,189.47418,0.2208611,11.3525744081126,1.524844
1237661355928387718,44.979888,167.43391,0.3066731,11.7726803828264,4.001076
1237661358619885650,48.241791,190.86867,0.1913214,11.5521371956565,2.57296
1237661361833443486,46.8192,197.72292,0.02904602,9.83779771617992,3.236975
1237661382237028476,36.088233,149.75008,0.05750987,10.8172702934826,2.336971
1237661383312998500,38.555658,155.4296,0.1943136,11.6228891659994,2.168378
1237661384387067997,39.750982,156.03135,0.1756716,11.407246296294,1.97089
1237661386013213023,24.687519,256.66275,0.0385177,10.9555099082208,4.025846
1237661418212950143,54.237832,214.82168,0.2271208,11.5092950667022,2.150239
1237661434308657296,47.442696,186.00877,0.1874877,11.8693831222772,5.062039
1237661434849525810,46.957138,199.5143,0.1272684,11.369130748164,2.432718
1237661463839703220,33.188247,237.0879,0.1673233,11.3896882565459,2.35522
1237661464378998852,30.255126,242.6698,0.03068992,10.6470938215498,3.252984
1237661464385749389,20.047771,255.42907,0.2023714,11.5708082772908,2.047349
1237661812268728444,11.764869,170.6126,0.2408045,11.6975286722445,2.682352
1237661812275871834,12.104086,187.31908,0.08925965,11.3421576047549,2.675596
1237661812803240145,11.877114,165.21255,0.1720879,11.3859769289265,3.704068
1237661817099780249,12.332965,198.66652,0.2755544,11.7384437975124,2.48618
1237661849851134066,41.41323,161.36218,0.09936658,11.3423059235793,2.693994
1237661948648751244,11.339105,196.17166,0.08691585,10.967526875902,3.407311
1237661950249664661,12.505948,173.47235,0.1738485,11.5454414857668,2.605981
1237661950250516603,12.569418,175.56578,0.1426252,11.6470800883253,2.928566
1237661950781095996,12.266989,160.7937,0.06347567,10.9721232335432,3.135398
1237661957762711778,46.989303,217.50774,0.2208438,11.6275740266428,2.439704
1237661959367622920,52.162593,198.81301,0.1780375,11.47727624455,2.732158
1237661966356381805,41.754639,184.96234,0.03934376,10.283249775217,1.1015
1237661970645450913,6.7326446,177.61767,0.05166253,10.7637125872425,2.486809
1237662197746958496,7.9739021,228.11725,0.07989619,10.8208918548626,0.6641158
1237662224083517775,30.47937,228.72209,0.2544005,11.5916288170265,2.490113
1237662225148149851,38.271888,205.20388,0.0656468,11.0380616485345,4.03813
1237662226204262536,36.732722,153.92212,0.1164409,11.3777093318349,2.266564
1237662238028202369,5.8234545,242.29127,0.1901578,11.5463902989868,2.026367
1237662238544429377,10.614412,194.82458,0.2301041,11.4822527525102,1.786034
1237662262161965199,8.5422892,197.93799,0.2168717,11.5822925006796,1.943083
1237662262703292595,8.3686122,208.32571,0.148039,11.307227949379,1.943825
1237662263249272893,6.9333254,229.19703,0.03896902,10.6949002584151,3.085997
1237662264312135939,10.031859,204.31822,0.1241785,11.3964102121536,3.709863
1237662266457063593,5.6100087,213.15165,0.08663343,11.1959076186904,2.334772
1237662266457915594,5.5643651,215.18235,0.09517307,11.3798775519972,5.340908
1237662300841968380,22.985548,254.58869,0.2377651,11.7812361227552,4.371572
1237662300843147749,21.069322,256.45419,0.1716188,11.4383050538017,2.432851
1237662301367370062,41.132505,231.93053,0.2423196,11.5977745996934,3.443557
1237662307799990631,39.345018,214.98364,0.2771096,11.7422578640835,2.953451
1237662337867186530,30.754058,243.73747,0.09598409,11.3622263173165,2.877024
1237662501075353668,44.168668,229.37822,0.1172914,11.4515357025666,2.793216
1237662503220347066,34.00676,239.46981,0.1290199,11.458383066958,2.780529
1237662503762264566,26.609851,249.8563,0.05254249,11.0505856464733,3.714583
1237662525766238308,15.171888,185.84934,0.04231166,11.1320208447287,5.713984
1237662637439057995,13.047081,216.8497,0.2097034,11.5111319617718,1.93846
1237662637982220678,11.299555,231.4808,0.1705135,11.4683926794096,2.497574
1237662638524006657,9.3057128,242.63453,0.2457041,11.552248892549,2.009222
1237662661597659304,33.921723,218.66395,0.2531052,11.7422392488224,3.007998
1237662663207026796,35.940224,216.04309,0.04871172,10.694370181227,2.765977
1237662684679766025,35.328709,208.23281,0.1698452,11.4534341540275,2.337373
1237662697029632020,31.650627,220.38086,0.03189456,10.7745239919168,4.081317
1237663531326243335,40.084902,111.94084,0.1971725,11.5076266325195,1.532042
1237663546904608954,57.03643,130.1929,0.03823813,10.7597855056374,3.990319
1237663547981496510,62.839126,138.83467,0.1865007,11.6003352661792,2.500211
1237663788491342029,50.643571,117.11362,0.08794928,10.8202625980048,1.190038
1237663788492587285,53.215621,119.20297,0.08365778,11.3519002593821,2.916047
1237664105777660118,11.966523,147.7871,0.08331764,10.8242780013679,2.99268
1237664106854547562,13.822056,154.83755,0.1709037,11.3679128218209,2.556043
1237664130482176174,12.974742,163.40735,0.130758,11.2389110323275,1.798991
1237664131556900922,14.161399,165.53278,0.1382343,11.5593907796429,4.891757
1237664291535651065,15.491194,176.96905,0.1004982,11.2504180621327,3.60603
1237664296370307317,39.617115,203.59406,0.283356,11.8327091887913,2.949091
1237664667904442454,38.743626,172.35584,0.1974275,11.6191369850276,2.180382
1237664668437840140,37.693623,162.4716,0.190851,11.180153919966,1.464233
1237664668442493053,39.457552,175.88643,0.1760788,11.4592833131901,3.981349
1237664668981461213,40.313691,182.06837,0.07612517,11.1814383729798,4.384284
1237664669498343607,26.080132,129.17005,0.05792954,10.9067122519191,4.223018
1237664669518856376,40.774019,183.56123,0.04640768,10.2646060097904,2.260778
1237664671641305208,36.144356,192.97973,0.1622164,11.452934898829,2.720055
1237664672720617506,34.803823,208.43407,0.05474695,11.4969240195787,6.70976
1237664818749374601,37.260013,179.43913,0.1886355,11.3934621466324,3.464204
1237664852036354312,30.462426,222.1954,0.1071122,11.5432612600853,5.872821
1237664871895662748,35.29627,137.40074,0.1806265,11.2231251485646,1.230848
1237665017384140975,33.007868,159.39695,0.1700148,11.4314805567847,2.529837
1237665023828689012,33.803606,177.71824,0.1699707,11.6133769349835,4.429183
1237665023829999727,33.964697,181.34729,0.1715502,11.5134775965125,4.51789
1237665023837995013,32.71483,203.06311,0.03695668,10.9206667106482,5.067834
1237665025441136909,35.333005,182.78447,0.1363772,11.8980353103834,8.532297
1237665025982726198,35.316879,195.913,0.174597,11.3401272238116,1.386029
1237665126930055238,33.514518,176.05822,0.03174671,11.5066686638165,10.62279
1237665126930186459,33.6117,176.40439,0.13012,11.4846205526846,3.80584
1237665126942113914,31.470722,208.69323,0.2058208,11.3926210629288,1.445197
1237665129084551257,35.061825,195.44369,0.2491315,11.5898988184199,1.928054
1237665129093791924,30.326246,219.87098,0.1596954,11.4509378780349,2.397798
1237665129625878620,33.742847,207.61785,0.1937925,11.6141734240227,4.750356
1237665180056027204,30.52841,209.48266,0.1635733,11.2752655860386,2.045314
1237665180057010354,29.824844,211.96668,0.1424167,11.5482781595783,3.382684
1237665226767663266,32.34351,182.59676,0.0490951,10.6664845201449,4.316047
1237665227304861791,32.905097,183.35862,0.1993815,11.5772796778474,2.583542
1237665330936610908,29.820584,212.89229,0.1860646,11.6286262968206,2.431447
1237665351321714814,24.881425,227.31963,0.05341323,10.7569593428052,2.155313
1237665367434919997,30.883049,172.16749,0.1301505,11.4833382358484,3.639864
1237665372796223793,20.173358,239.16368,0.04699539,10.0536663139064,0.7151704
1237665373868982630,21.854203,237.35173,0.2038538,11.7014678535634,3.802877
1237665427561054382,25.479462,215.44449,0.07816337,11.111605738668,4.720628
1237665427563217103,24.211323,220.78063,0.03872596,10.266015496396,1.131936
1237665429181431991,19.277019,238.66233,0.03549612,10.2108322341519,2.539041
1237665440441696455,28.515574,193.96541,0.262529,11.7672343963641,2.874168
1237665532248588473,24.984008,213.62476,0.02937682,9.99023778400442,1.401011
1237658204512518224,49.819697,188.49498,0.1187371,11.5238237203303,4.244053
1237658423540645919,4.2687237,129.78116,0.2094769,11.7605023697251,6.480304
1237658492264841381,7.5900768,146.55799,0.227319,11.8142349456903,3.211286
1237658492281225362,9.6912672,184.39435,0.1806714,11.5474422639818,2.238554
1237658611447627906,48.757041,181.70197,0.0666164,10.6588650260237,1.380124
1237659132751249650,43.859498,233.32959,0.2710309,11.708783694834,3.377805
1237659161735921721,43.514065,236.2135,0.03664314,11.2967914621404,6.978195
1237659162274693243,40.990279,240.89823,0.1712768,11.221260787046,1.740531
1237660635993931884,42.832214,152.24478,0.07385822,11.2860242120369,4.408351
1237660637073309836,47.557684,169.44137,0.07473511,11.3744809572963,4.961104
1237661064412790998,8.7074926,141.68556,0.1312084,10.9935509953066,2.189106
1237661068710248571,11.31438,147.33292,0.2202994,11.6733089969202,1.741657
1237661086952980794,19.488598,117.7083,0.1545837,11.5684437212185,3.520086
1237661124543512581,31.10088,137.47201,0.2720677,11.7836402379471,1.550892
1237661125073961318,23.410763,123.54244,0.1335471,11.4875501675415,2.033278
1237661137426841786,40.122791,164.45519,0.05833114,11.2132534016273,4.32154
1237661356471484614,46.743421,187.7479,0.2893155,11.7839368614514,4.311371
1237661357540376718,46.82155,171.48304,0.2987916,11.918163689159,3.995993
1237661360761340031,45.409746,202.8017,0.1613236,11.3992844234454,1.799347
1237661362370117745,47.306589,197.21496,0.2238901,11.3130035332288,2.079265
1237661383314243726,39.468527,158.90307,0.04256673,10.5841927831498,3.105284
1237661386003251372,41.770649,238.45231,0.1871752,11.5150163280196,1.7528
1237661388139987139,56.240798,207.62068,0.0685655,11.3495552350068,5.327569
1237661416061993095,55.28754,200.91803,0.06650061,11.2578565373551,3.368709
1237661416603189391,52.348334,216.9898,0.04762321,10.9916308769025,3.947692
1237661851483766972,36.738829,227.49108,0.1706849,11.8350718011061,3.631003
1237661871320793181,40.406351,157.35495,0.09709748,11.234325356083,2.174778
1237661871857139956,40.359457,155.83627,0.2308282,11.9615620787372,3.317401
1237661874016288921,45.769541,191.89332,0.196654,11.4860350073577,2.446887
1237661874017206283,45.525238,194.82892,0.05030983,10.6136024542939,1.499846
1237661949736190103,9.2245283,227.85505,0.03410004,11.02938968339,8.471766
1237661950274371879,8.9864462,230.94864,0.03717594,10.729513234226,3.970484
1237661957225447588,46.975794,216.0928,0.1354461,11.2425895819324,2.236945
1237661972262158479,7.8911079,191.59371,0.1107049,11.5572328323033,3.660933
1237662194526453795,42.426733,184.73939,0.07418188,11.5803766546305,7.230379
1237662196130840584,41.900431,165.44345,0.1257377,10.9793768175296,0.7880262
1237662223535767693,37.933473,199.87025,0.1069242,11.7881674084056,9.991928
1237662224611541124,37.825737,205.92117,0.2133082,11.5387116568309,2.280285
1237662224625828215,24.623477,241.18887,0.08774931,11.6233274084516,4.302555
1237662225140154463,39.99813,181.70457,0.1857422,11.5827615442249,2.002254
1237662225149264025,37.752262,208.35038,0.1270737,11.4641509441426,5.52357
1237662225666408593,35.563143,151.43399,0.2046441,11.5066622549784,1.755497
1237662225696227373,29.337733,234.27256,0.03656822,10.5824231126753,2.361894
1237662226222612551,38.671407,207.46086,0.1098684,11.5185414941516,4.514884
1237662236944433356,7.7554185,219.31411,0.0593888,10.428037179634,1.468465
1237662246059835503,6.5605566,211.5598,0.09138037,11.1741918485641,2.505253
1237662268075409708,5.5621574,231.01878,0.178227,11.571502262901,2.764255
1237662268608086350,6.7029749,221.39828,0.162525,11.1565874470398,1.600517
1237662302973001850,48.017488,219.00344,0.1126939,11.3799449941725,3.260838
1237662303526716085,23.710553,256.98104,0.1668906,11.1553810595651,1.581361
1237662306733457710,31.618649,232.97899,0.1810223,11.4603846836253,2.318339
1237662306734702881,30.194657,235.905,0.2368717,11.55800586025,2.779342
1237662306737586630,26.520298,242.12583,0.09263036,10.6605691394798,1.369182
1237662307270197449,32.264593,232.9061,0.1847363,11.5674946028157,2.319437
1237662307272032637,29.914988,237.05683,0.09609696,11.500146297738,4.734646
1237662335716360213,34.005033,235.18187,0.1974946,11.4855461278785,1.77941
1237662335717081239,33.016132,236.849,0.09599047,11.2032421861659,2.724281
1237662337333133428,26.228624,248.93525,0.03903772,10.5227705848229,3.186013
1237662337333985802,24.985296,250.6018,0.1920439,11.7097871357691,6.517313
1237662498392768737,40.16086,232.3128,0.2018326,11.5256602226436,2.385436
1237662524161261591,13.501836,199.08933,0.03043187,11.1251255453099,8.002985
1237662530068807844,12.495416,220.34842,0.05078205,10.711195554235,2.534158
1237662533819433246,10.752954,228.45598,0.06743293,10.363386414283,0.8545893
1237662618649166045,31.327629,235.19669,0.1943413,11.39987739356,1.528877
1237662635825889540,12.648512,210.79922,0.3459631,12.0697706558858,5.552104
1237662637445874054,10.615307,232.5951,0.0865203,11.1889522247511,3.48728
1237662641195778481,26.990679,244.13078,0.2433925,11.7035437067389,2.32885
1237662641734550199,24.647357,248.21848,0.2194837,11.7275936346268,4.801813
1237662663217512655,25.452895,241.02509,0.2182832,11.7145940695191,3.690142
1237662683606417526,34.242642,209.04908,0.03490157,10.6640443951037,5.244416
1237662695965786345,20.893171,242.62212,0.1393957,11.2967896311311,2.021146
1237663782591725730,-1.1277307,11.253772,0.2283557,11.6040915817284,1.680712
1237663787415109801,45.294728,114.35937,0.1200798,11.5280512156023,3.941336
1237663916263014803,46.184674,115.40799,0.1967513,11.6935962746356,3.17095
1237664092893217407,17.765205,117.94683,0.1858431,11.5225725306518,1.928828
1237664093441360019,31.636291,141.90394,0.1621146,11.5575950842467,3.862922
1237664106314661937,12.445103,147.9238,0.03513134,11.1827347275539,5.926693
1237664286709580007,9.9512937,134.56811,0.1642327,11.291220311221,2.852192
1237664294757794005,39.236855,197.68101,0.07025088,11.1388511402183,2.04595
1237664336644014206,36.320563,181.3845,0.1648617,11.337960218254,3.063615
1237664337709891784,34.347502,159.57402,0.05828889,10.6929731211421,3.186681
1237664668445114553,39.926652,183.49394,0.2770012,11.5275461622077,1.778809
1237664672179093613,36.355798,195.49179,0.222412,11.5896400357742,2.522179
1237664818744066150,35.651192,164.56855,0.227976,11.7807554828178,5.001452
1237664835387130333,18.719478,122.76072,0.2260053,11.7095030106138,2.936792
1237664835928981681,24.964638,132.89069,0.05837138,10.7343793734326,2.354921
1237664853637595314,37.090558,197.58954,0.2351272,11.7222425600048,1.844496
1237664854180561045,34.470101,214.51001,0.1597939,11.3840136881918,2.266132
1237664871363051647,32.733634,148.6312,0.2091707,11.5323870455904,2.864345
1237664878877212863,30.238817,144.82548,0.2289157,11.5448732354562,1.403868
1237664878879768761,32.463657,151.20016,0.2082595,11.4425784051418,1.388884
1237664880489332808,32.636254,147.97755,0.08463348,11.4086900471157,3.207304
1237665015774183661,32.206996,161.43448,0.181857,11.3235333909251,1.570524
1237665023832293529,34.012608,187.67573,0.1029457,11.5027171573602,4.40256
1237665127466926165,33.89759,175.91913,0.2118406,11.5603127367795,1.846384
1237665180057600135,29.634736,213.612,0.1938088,11.3679854518559,1.74624
1237665225692414130,31.334775,178.58237,0.04734353,10.7430619823281,3.120942
1237665226240164043,29.930607,207.51386,0.07810244,11.0230260106182,2.531095
1237665231058764184,19.742496,243.67363,0.03117881,9.50468756988994,9.567752
1237665329844060288,30.206083,162.89203,0.03563831,10.7341117281467,4.387581
1237665330919112793,31.57331,166.21024,0.04639217,10.6629897337552,2.759676
1237665367432102159,29.870748,164.8809,0.05458909,11.2067093675723,3.933636
1237665368499617979,27.127263,149.00255,0.1995182,11.5275635567959,2.228719
1237665371721761128,20.039477,237.21218,0.2490632,11.6139390548342,2.382097
1237665427559940266,25.990383,212.74817,0.07308385,11.323521794533,3.863419
1237665429174681672,24.776018,223.07218,0.04815454,10.8767526294832,5.385044
1237665442587803864,30.360297,190.37149,0.2241968,11.500737436756,3.775423
1237665532263399738,13.887002,247.63364,0.09118869,11.1614092675736,2.947815
1237665533319643362,26.906707,207.23361,0.05831651,10.9216414644034,5.174523
1237667211592401045,27.126575,157.16052,0.1927798,11.3228073957434,1.538465
1237667212137529448,30.37167,178.38607,0.23395,11.6666035357484,2.969535
1237667212676825139,31.031911,184.85663,0.07992335,11.1543623594916,3.462164
1237667253999370297,23.225408,143.42477,0.2919514,11.8725315427437,2.849023
1237660671430295576,12.203551,158.95794,0.03706918,11.042533399188,6.637057
1237660764834758836,25.791604,123.85164,0.04144317,10.542846516706,3.937583
1237661065478537851,6.4032007,123.35676,0.1750868,11.4601316871122,2.416815
1237661069779796207,10.453895,137.58647,0.161183,11.4034381021484,1.630836
1237661069798932541,15.038866,182.32324,0.09942577,11.3576633307384,4.732763
1237661069799456906,15.164196,183.511,0.1195491,11.3475193607737,2.184226
1237661085346300253,23.922129,126.26617,0.2693625,12.007092257496,6.095665
1237661086955733269,23.403511,123.08387,0.1417724,10.8220698041696,0.9436909
1237661126151110912,28.688931,129.96268,0.1354944,11.5912458309176,4.295495
1237661356465324187,45.407482,167.55977,0.2059044,11.5991600633861,6.71395
1237661357006782506,47.095999,182.4863,0.03144776,10.5680507984071,3.938658
1237661360765993240,42.073095,216.82005,0.1404299,11.5293576407275,4.999661
1237661361844584718,37.702266,230.03327,0.2711811,11.7458072755835,2.81851
1237661362370379868,47.332495,197.93048,0.02853145,10.6415587217198,5.418217
1237661381702451246,37.561047,156.17392,0.09831486,11.5043303534621,4.567157
1237661383847575636,37.155516,148.99386,0.01705683,10.1986587101419,6.886841
1237661386527080669,56.369991,197.76182,0.1348537,11.4637801470817,4.549684
1237661416061665410,55.502293,199.58963,0.1630806,11.2909307065856,1.663321
1237661418750541857,53.907776,217.71277,0.04334014,11.0357005620608,4.985959
1237661435919597668,48.660357,187.03112,0.2475824,11.5607415185659,1.225476
1237661465453003118,30.503783,243.87826,0.05381897,11.059808269667,2.826772
1237661465456804187,24.737078,251.09794,0.04250972,10.8318116890732,3.478979
1237661812804812849,12.164387,168.77149,0.07643984,10.924356675474,2.918787
1237661849856966800,43.973887,179.08717,0.07450766,11.1831027604203,3.066436
1237661852010086530,45.053325,197.33499,0.2050681,11.6618947902025,3.916319
1237661872944840981,44.298132,199.14529,0.1933878,11.8558978484361,3.596516
1237661873474830407,45.284331,176.82085,0.1472954,11.306571501249,1.531074
1237661873494294691,33.850537,233.94777,0.1960379,11.2491433745017,1.44159
1237661949194010725,10.204976,215.57962,0.2305086,11.5776675651432,1.977225
1237661949201809805,7.884606,233.60365,0.1175072,11.3168830165523,2.977057
1237661949715546226,12.405338,180.00509,0.2017891,11.4925183060695,3.981999
1237661949728194724,11.261041,209.50423,0.1917308,11.4712189770071,1.927389
1237661950787059851,12.971659,174.73373,0.2653951,11.760032693448,2.777622
1237661970643419277,6.6062199,172.86287,0.09083175,10.650947669521,1.171269
1237662193986961532,41.640532,176.70707,0.1370926,11.0402121790685,0.9538168
1237662193995808872,40.472081,203.63783,0.2474379,11.7776231229072,3.488976
1237662195597770917,43.010962,177.18367,0.1458231,11.1400556965964,1.270528
1237662195600654511,43.203584,186.27245,0.155882,11.7722854763269,4.469483
1237662198819651850,9.1893088,225.83416,0.02928772,10.3248927627355,3.166549
1237662200432689476,9.5879376,231.5618,0.1617661,11.2017654067604,2.625345
1237662224071458934,38.687043,196.63586,0.1791706,11.4247701981221,3.340307
1237662224621174922,29.941884,230.6781,0.07684956,11.0154054360464,3.41248
1237662225149198447,37.689522,208.22165,0.01773738,10.3932862087677,4.760517
1237662225154572456,33.846698,222.52114,0.0888679,11.1926130226493,3.889686
1237662225695047788,30.664383,231.52485,0.05367897,10.9461647419957,10.54365
1237662226240373003,20.65352,249.87237,0.06159198,11.0788495379966,2.962448
1237662239092703304,9.2746603,221.29068,0.02397958,10.8506917356281,6.105679
1237662245523030151,6.2828516,211.66764,0.08061916,11.3200187686016,3.141632
1237662262172844200,6.797829,222.94498,0.1305729,11.2123985846993,3.745161
1237662268611428706,6.1148988,229.11786,0.0348844,10.5248176532041,2.170237
1237662305649361040,39.928756,205.47866,0.2078379,11.4703583616065,3.003597
1237662306186952908,39.940684,207.69321,0.2300354,11.5771222035401,2.380673
1237662335725207945,21.254592,253.05117,0.08598716,11.4539770482806,3.274942
1237662337326449001,35.730763,235.01671,0.06602026,11.1446630408172,3.764041
1237662341083431097,31.595957,233.66387,0.06560035,11.5070296950289,11.75062
1237662341090312387,22.814219,248.33954,0.03442689,10.6711072082544,2.94273
1237662530597290149,14.936604,200.82706,0.1581048,11.1596948179649,1.60312
1237662530608496839,11.820321,226.94271,0.1829753,11.583614794552,2.235605
1237662619188920550,27.988003,241.69526,0.1696318,11.6837225570634,3.194442
1237663787417338229,49.851143,117.83527,0.02136405,9.97108164476231,1.215388
1237663789025133013,44.632586,111.89701,0.1491209,11.2550666895404,1.897872
1237663916802244774,51.121437,118.6256,0.09843708,11.4946538732329,3.542459
1237664094510645491,27.479366,131.24775,0.1204242,11.6426476138295,4.045357
1237664286704075180,7.2637071,122.10116,0.09907916,11.4067342240305,2.839354
1237664289390329976,14.130664,182.02081,0.05706596,10.9572679823032,4.491826
1237664290459943066,14.537222,172.37328,0.06880381,10.9559789517662,3.238483
1237664291538796629,15.732083,184.36318,0.07009301,10.5954647814797,1.634213
1237664336641065150,35.737593,173.22005,0.2619937,11.6608434857044,1.706823
1237664337718673565,37.140135,184.02173,0.14888,11.1687378822389,2.698097
1237664339317620866,33.585356,151.54542,0.2015936,11.5190267347498,2.534694
1237664667351711971,25.638442,132.01385,0.2281554,11.5010517750052,2.15105
1237664673259389007,33.970856,213.65628,0.181214,11.3198805216816,1.479925
1237664875657036128,24.800004,130.24628,0.2445486,11.8543685775949,3.963781
1237665101137117281,30.661403,213.71708,0.1833916,11.3646008311916,1.958732
1237665103287877777,29.744243,222.50154,0.05471666,10.9325169574586,4.163236
1237665103827632304,27.7268,229.72335,0.2157218,11.6983926034591,2.816304
1237665107042501004,18.309403,247.48591,0.2145301,11.3627542583272,1.19689
1237665126924746817,31.652304,161.83909,0.1152156,11.1664601066877,1.679463
1237665127461093545,31.703095,160.36649,0.0349298,10.7928206133365,6.424676
1237665128540864581,34.850031,176.31967,0.2739244,11.910027904567,2.786865
1237665226231185529,31.992606,183.52242,0.2258485,11.5991048279393,1.859852
1237665328773201989,30.520913,170.61337,0.11695,11.4023407172499,3.856645
1237665329311449221,31.285618,174.24596,0.1742368,11.5150068673538,2.359518
1237665330395152533,31.515504,200.92834,0.01756042,10.1653912550173,5.097188
1237665330923110498,32.856366,176.86897,0.2305894,11.472179692355,2.048268
1237665357230506221,34.980646,243.5937,0.166669,11.7799232854159,3.632633
1237665429182873831,17.849257,241.77471,0.03839302,10.8237570792262,3.620554
1237665441000849455,14.339515,246.8099,0.05015523,11.589703815931,10.2826
1237665442060763296,26.533062,215.56935,0.03798637,10.125568518095,1.517592
1237665442602811480,23.306214,228.13704,0.1190285,11.5144566228264,3.220807
1237665532245311670,26.343255,205.47974,0.07358745,10.9530768020486,1.818446
1237665534926586166,23.303894,229.81446,0.1560925,11.3675713385892,3.333255
1237665549975683372,15.852537,243.45067,0.2014854,11.7608609594754,3.342446
1237665564995354706,21.655208,211.8122,0.1656145,11.5999315286317,1.988372
1237665564997714101,20.542761,217.4949,0.1230151,11.5803351517534,3.088235
1237665565530390598,22.817962,207.35486,0.2156649,11.4493864028336,1.621133
1237665566069489823,22.179914,212.95591,0.1415662,11.1662730385724,1.294002
1237665566617698675,15.472709,239.41533,0.05926871,10.1578402222949,2.486814
1237665567146246166,21.658891,220.33884,0.04150804,10.8884608114604,3.315401
1237667109035115143,16.423233,121.56452,0.1416802,10.9388073846349,1.057989
1237667112800551003,28.062736,151.54714,0.2068222,11.5194350692909,2.129529
1237667142330286333,24.295417,140.29019,0.2405873,11.5612292006263,2.153915
1237667211579752729,17.384384,127.59775,0.1025653,10.5936642890156,0.9706063
1237667252929626223,25.249348,153.24046,0.1921536,11.4635115862475,1.860813
1237667254015033475,29.978187,182.95637,0.2219129,11.822652980627,4.604799
1237667255611424950,25.394308,146.39819,0.3390394,12.0783453760669,5.974215
1237667323792588960,28.025532,181.66575,0.02799659,10.3627959137884,3.389076
1237667429030690923,25.273405,166.5773,0.2038883,11.6602044634637,2.78513
1237667429568741525,26.197453,169.44248,0.1976421,11.6103325768781,2.257216
1237667485382803656,17.508208,139.4396,0.03004033,9.64703247981379,4.163914
1237667536923721890,13.383823,127.70177,0.09353629,11.5388807200216,7.631636
1237667549266641024,20.680404,153.60399,0.1575836,11.1276829768904,1.394503
1237667550346215617,23.931918,167.5121,0.1417062,11.3972897488857,5.745969
1237660670352883824,10.440862,150.58327,0.06013506,10.9930895809666,3.402441
